company_name,company_url,person_id,name,title,department,linkedin_url,bio,image_url,profile_url
RavenPack,https://ravenpack.teamtailor.com,2809998,Alfonso Quintanilla Sánchez,Talent Sourcer,,https://www.linkedin.com/company/ravenpack/posts/?feedView=all,"RavenPack is a global leader in financial data and intelligence, helping organizations turn vast amounts of unstructured information into decision-ready insight. Since 2003, RavenPack has focused on solving one of finance’s most persistent challenges: data is abundant, but usable data is scarce . By removing data friction across the entire lifecycle - from sourcing and preparation to deployment and action - RavenPack enables faster, clearer, and more confident decisions in high-stakes environments. Trusted by leading global financial institutions and used by approximately 70% of the world’s top-performing hedge funds, RavenPack combines deep financial domain expertise with proven data engineering and AI capabilities at scale. With more than 200 employees across the U.S. and Europe, the company has established itself as a gold standard for trusted, auditable, and production-ready financial intelligence. RavenPack offers two complementary products: RavenPack Edge , designed for quantitative and systematic investment workflows, and Bigdata.com , an AI-native platform for financial research and agentic systems built on trusted data. Bigdata.com enables professionals to deploy ready-made AI agents for instant insights or build their own via APIs—speeding up research, automating workflows, and driving better investment decisions.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/e72d0bd5-2b11-4aa4-a521-2f8fd4b38330/original.jpeg,https://ravenpack.teamtailor.com/people/2809998-alfonso-quintanilla-sanchez
RavenPack,https://ravenpack.teamtailor.com,897517,Diane Rocher,,,https://www.linkedin.com/in/diane-rocher-87b4a027/,"RavenPack is a global leader in financial data and intelligence, helping organizations turn vast amounts of unstructured information into decision-ready insight. Since 2003, RavenPack has focused on solving one of finance’s most persistent challenges: data is abundant, but usable data is scarce . By removing data friction across the entire lifecycle - from sourcing and preparation to deployment and action - RavenPack enables faster, clearer, and more confident decisions in high-stakes environments. Trusted by leading global financial institutions and used by approximately 70% of the world’s top-performing hedge funds, RavenPack combines deep financial domain expertise with proven data engineering and AI capabilities at scale. With more than 200 employees across the U.S. and Europe, the company has established itself as a gold standard for trusted, auditable, and production-ready financial intelligence. RavenPack offers two complementary products: RavenPack Edge , designed for quantitative and systematic investment workflows, and Bigdata.com , an AI-native platform for financial research and agentic systems built on trusted data. Bigdata.com enables professionals to deploy ready-made AI agents for instant insights or build their own via APIs—speeding up research, automating workflows, and driving better investment decisions.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/f4019e81-c5ba-48a9-b12a-a04aadece615/original.jpeg,https://ravenpack.teamtailor.com/people/897517-diane-rocher
RavenPack,https://ravenpack.teamtailor.com,672842,María,Talent Team Manager,,https://www.linkedin.com/in/mariamonteroz/?locale=en_US,"RavenPack is a global leader in financial data and intelligence, helping organizations turn vast amounts of unstructured information into decision-ready insight. Since 2003, RavenPack has focused on solving one of finance’s most persistent challenges: data is abundant, but usable data is scarce . By removing data friction across the entire lifecycle - from sourcing and preparation to deployment and action - RavenPack enables faster, clearer, and more confident decisions in high-stakes environments. Trusted by leading global financial institutions and used by approximately 70% of the world’s top-performing hedge funds, RavenPack combines deep financial domain expertise with proven data engineering and AI capabilities at scale. With more than 200 employees across the U.S. and Europe, the company has established itself as a gold standard for trusted, auditable, and production-ready financial intelligence. RavenPack offers two complementary products: RavenPack Edge , designed for quantitative and systematic investment workflows, and Bigdata.com , an AI-native platform for financial research and agentic systems built on trusted data. Bigdata.com enables professionals to deploy ready-made AI agents for instant insights or build their own via APIs—speeding up research, automating workflows, and driving better investment decisions.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/ef0761df-a80c-4f95-a049-f2abb57a8e5d/original.png,https://ravenpack.teamtailor.com/people/672842-maria
RavenPack,https://ravenpack.teamtailor.com,3069869,Maria José Gómez,Talent Sourcer,,https://www.linkedin.com/company/ravenpack/posts/?feedView=all,"RavenPack is a global leader in financial data and intelligence, helping organizations turn vast amounts of unstructured information into decision-ready insight. Since 2003, RavenPack has focused on solving one of finance’s most persistent challenges: data is abundant, but usable data is scarce . By removing data friction across the entire lifecycle - from sourcing and preparation to deployment and action - RavenPack enables faster, clearer, and more confident decisions in high-stakes environments. Trusted by leading global financial institutions and used by approximately 70% of the world’s top-performing hedge funds, RavenPack combines deep financial domain expertise with proven data engineering and AI capabilities at scale. With more than 200 employees across the U.S. and Europe, the company has established itself as a gold standard for trusted, auditable, and production-ready financial intelligence. RavenPack offers two complementary products: RavenPack Edge , designed for quantitative and systematic investment workflows, and Bigdata.com , an AI-native platform for financial research and agentic systems built on trusted data. Bigdata.com enables professionals to deploy ready-made AI agents for instant insights or build their own via APIs—speeding up research, automating workflows, and driving better investment decisions.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/71f1c29c-2ea2-4336-a7f2-05ca0c25282b/original.jpeg,https://ravenpack.teamtailor.com/people/3069869-maria-jose-gomez
RavenPack,https://ravenpack.teamtailor.com,1311380,Natasha Afflick,Senior Talent Acquisition Specialist,,https://www.linkedin.com/in/natasha-afflick-50452a95/,"RavenPack is a global leader in financial data and intelligence, helping organizations turn vast amounts of unstructured information into decision-ready insight. Since 2003, RavenPack has focused on solving one of finance’s most persistent challenges: data is abundant, but usable data is scarce . By removing data friction across the entire lifecycle - from sourcing and preparation to deployment and action - RavenPack enables faster, clearer, and more confident decisions in high-stakes environments. Trusted by leading global financial institutions and used by approximately 70% of the world’s top-performing hedge funds, RavenPack combines deep financial domain expertise with proven data engineering and AI capabilities at scale. With more than 200 employees across the U.S. and Europe, the company has established itself as a gold standard for trusted, auditable, and production-ready financial intelligence. RavenPack offers two complementary products: RavenPack Edge , designed for quantitative and systematic investment workflows, and Bigdata.com , an AI-native platform for financial research and agentic systems built on trusted data. Bigdata.com enables professionals to deploy ready-made AI agents for instant insights or build their own via APIs—speeding up research, automating workflows, and driving better investment decisions.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/3927685f-7786-4377-80a8-ca236edc84e0/original.png,https://ravenpack.teamtailor.com/people/1311380-natasha-afflick
Bankdata,https://bankdata.teamtailor.com,3027941,Camilla Lausten,Talent Acquisition Partner,,https://www.linkedin.com/company/bankdata,Bankdata er en af Danmarks vigtigste teknologivirksomheder. Vi går på arbejde for at finde teknologiske svar på finanssektorens forretningsproblemer. For at udvikle og bygge fremtidens digitale bank.,https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/8596baac-2178-47b8-8974-cf473326ca42/original.jpeg,https://bankdata.teamtailor.com/people/3027941-camilla-lausten
Verifiedglobalab,https://verifiedglobalab.teamtailor.com,1585931,Sofia Axelsson,Financial Accountant,,https://www.linkedin.com/company/20279934/admin/feed/posts/,,https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/cc3bb6ad-2000-4a8c-a0ab-6f30ccdf09ce/original.jpeg,https://verifiedglobalab.teamtailor.com/people/1585931-sofia-axelsson
Verifiedglobalab,https://verifiedglobalab.teamtailor.com,1565527,Johanna Modén,HR Director,,https://www.linkedin.com/company/20279934/admin/feed/posts/,,https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/7941ca0b-91a0-4bc0-bb96-10c4acb59f32/original.jpeg,https://verifiedglobalab.teamtailor.com/people/1565527-johanna-moden
Verifiedglobalab,https://verifiedglobalab.teamtailor.com,1582901,Steinar Nielsen,CIO & CISO,,https://www.linkedin.com/company/20279934/admin/feed/posts/,,https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/a1ed4eb3-f2b6-4c7f-bf95-689956bfc23e/original.jpeg,https://verifiedglobalab.teamtailor.com/people/1582901-steinar-nielsen
Verifiedglobalab,https://verifiedglobalab.teamtailor.com,1582899,Johan Brandt,Team Manager,,https://www.linkedin.com/company/20279934/admin/feed/posts/,,https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/44b232ad-a383-4b26-b783-2cbe0721f178/original.jpeg,https://verifiedglobalab.teamtailor.com/people/1582899-johan-brandt
Verifiedglobalab,https://verifiedglobalab.teamtailor.com,1582900,André Bringner,Head of CLM Products,,https://www.linkedin.com/company/20279934/admin/feed/posts/,,https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/e3c6b1e5-d406-4a3f-9349-286b37ca4dce/original.png,https://verifiedglobalab.teamtailor.com/people/1582900-andre-bringner
Verifiedglobalab,https://verifiedglobalab.teamtailor.com,1587843,Ingmar Wagner,UX Analyst,,https://www.linkedin.com/company/20279934/admin/feed/posts/,,https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/710a14e7-7da2-4fc2-8848-3483f94b41d3/original.jpeg,https://verifiedglobalab.teamtailor.com/people/1587843-ingmar-wagner
Verifiedglobalab,https://verifiedglobalab.teamtailor.com,1585940,Martin Bruksås,Developer,,https://linkedin.com/in/mbruksaas/,,https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/1ffbafe0-ddfa-4fb5-b9ef-f3fc7c3f7d3b/original.jpeg,https://verifiedglobalab.teamtailor.com/people/1585940-martin-bruksas
Verifiedglobalab,https://verifiedglobalab.teamtailor.com,3604709,Mikael Forsgren,Head of AML Products,,https://www.linkedin.com/company/20279934/admin/feed/posts/,,https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/f2680b71-2f9b-41bb-b853-15e1f1c53e7c/original.jpeg,https://verifiedglobalab.teamtailor.com/people/3604709-mikael-forsgren
Verifiedglobalab,https://verifiedglobalab.teamtailor.com,1587840,Mircea Chercheata,GM Verified Romania I Head of Development & Operations,,https://www.linkedin.com/company/20279934/admin/feed/posts/,,https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/c094e5f3-e029-4338-9cf6-c620511e3d0a/original.jpeg,https://verifiedglobalab.teamtailor.com/people/1587840-mircea-chercheata
Verifiedglobalab,https://verifiedglobalab.teamtailor.com,1582897,Per Åström,CTO,,https://www.linkedin.com/in/perastrom/,,https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/cf32b6c6-c5b7-4379-9b52-0d03cd152f50/original.jpeg,https://verifiedglobalab.teamtailor.com/people/1582897-per-astrom
Verifiedglobalab,https://verifiedglobalab.teamtailor.com,3723347,Tiberiu Iordache,Engineer Manager,,https://www.linkedin.com/company/20279934/admin/feed/posts/,,https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/b3f2346c-15f1-4c07-9898-46d8a5365b93/original.jpeg,https://verifiedglobalab.teamtailor.com/people/3723347-tiberiu-iordache
Weisstechnikfrance 1685692485,https://weisstechnikfrance-1685692485.teamtailor.com,1896355,Eric Flamant,Chief Operating Officer,Direction,https://www.linkedin.com/company/weiss-technik-france/,"Weiss
Technik est leader mondial dans les installations de simulation
environnementale, d’enceintes climatiques, d’étuves dans les domaines de
l’industrie automobile, aéronautique, pharmaceutique, biologique, la
e-mobilité…",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/c91ac9cd-17a6-4c42-a2b5-a682be73986a/original.png,https://weisstechnikfrance-1685692485.teamtailor.com/people/1896355-eric-flamant
Weisstechnikfrance 1685692485,https://weisstechnikfrance-1685692485.teamtailor.com,3067120,Jeanne Clemente,Directeur Activité Machines Spéciales - BA Special | Directrice Administratif et Financier,Direction,https://www.linkedin.com/company/weiss-technik-france/,"Weiss
Technik est leader mondial dans les installations de simulation
environnementale, d’enceintes climatiques, d’étuves dans les domaines de
l’industrie automobile, aéronautique, pharmaceutique, biologique, la
e-mobilité…",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/51469ba8-b779-40c4-8970-8efb3f4283d8/original.jpeg,https://weisstechnikfrance-1685692485.teamtailor.com/people/3067120-jeanne-clemente
Weisstechnikfrance 1685692485,https://weisstechnikfrance-1685692485.teamtailor.com,1875441,Mathieu Ernié,Directeur des Services Weiss Technik France,Direction,https://www.linkedin.com/company/weiss-technik-france/,"Weiss
Technik est leader mondial dans les installations de simulation
environnementale, d’enceintes climatiques, d’étuves dans les domaines de
l’industrie automobile, aéronautique, pharmaceutique, biologique, la
e-mobilité…",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/503493d4-d445-4ddd-97bd-3b07d4a32e44/original.jpeg,https://weisstechnikfrance-1685692485.teamtailor.com/people/1875441-mathieu-ernie
Weisstechnikfrance 1685692485,https://weisstechnikfrance-1685692485.teamtailor.com,1988666,Lisa-Marie Gourmelon,Chargée de gestion RH,Ressources Humaines,https://www.linkedin.com/company/weiss-technik-france/,"Weiss
Technik est leader mondial dans les installations de simulation
environnementale, d’enceintes climatiques, d’étuves dans les domaines de
l’industrie automobile, aéronautique, pharmaceutique, biologique, la
e-mobilité…",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/d6d05e79-8665-4b69-9063-6410f3a82cbc/original.jpeg,https://weisstechnikfrance-1685692485.teamtailor.com/people/1988666-lisa-marie-gourmelon
Weisstechnikfrance 1685692485,https://weisstechnikfrance-1685692485.teamtailor.com,1837705,Noémie Blanc,Responsable Recrutement et développement RH,Ressources Humaines,https://www.linkedin.com/in/noemieceleste/,J'accompagne les managers dans la recherche de leurs nouveaux talents,https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/355fa7dd-a2ad-4bb6-9a5e-0a7af67312b3/original.jpeg,https://weisstechnikfrance-1685692485.teamtailor.com/people/1837705-noemie-blanc
Clovrlabs,https://clovrlabs.teamtailor.com,1620242,Julia,Accountant,,,"Our customers engage us to solve technical challenges, often it's about Information Security, either strategy or vertical problems. No, we don't develop custom cryptography algos, we are not that smart. On the other hand, when it comes to doing security in an agile environment, e2e encryption, or hammering secret sharding into whatever application we might have some ideas. Same thing about deception tech and non linear defense in general. We know one thing or two about blockchain tech, as well as software development, in particular responsive apps. We got really strong opinion about awareness campaign, tabs vs spaces and zero trust. We respect the cloud, but we got nostalgia for data centers. We definitely love infrastructure as code, process optimisation and automation. We love sniffing and mangling packets, a bit vintage, but still lovely. We also love OIDC, and python3. We hate to waste time, ours and yours.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/16612190-91e8-4b5c-9cc2-32f609f3a648/original.webp,https://clovrlabs.teamtailor.com/people/1620242-julia
Clovrlabs,https://clovrlabs.teamtailor.com,3493956,Ali,Head of Business Development,,,"Our customers engage us to solve technical challenges, often it's about Information Security, either strategy or vertical problems. No, we don't develop custom cryptography algos, we are not that smart. On the other hand, when it comes to doing security in an agile environment, e2e encryption, or hammering secret sharding into whatever application we might have some ideas. Same thing about deception tech and non linear defense in general. We know one thing or two about blockchain tech, as well as software development, in particular responsive apps. We got really strong opinion about awareness campaign, tabs vs spaces and zero trust. We respect the cloud, but we got nostalgia for data centers. We definitely love infrastructure as code, process optimisation and automation. We love sniffing and mangling packets, a bit vintage, but still lovely. We also love OIDC, and python3. We hate to waste time, ours and yours.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/c89757b0-99a1-4d86-a0bd-5570a508f500/original.webp,https://clovrlabs.teamtailor.com/people/3493956-ali
Clovrlabs,https://clovrlabs.teamtailor.com,3204669,Carme Refusta,Marketing Manager,,,"Our customers engage us to solve technical challenges, often it's about Information Security, either strategy or vertical problems. No, we don't develop custom cryptography algos, we are not that smart. On the other hand, when it comes to doing security in an agile environment, e2e encryption, or hammering secret sharding into whatever application we might have some ideas. Same thing about deception tech and non linear defense in general. We know one thing or two about blockchain tech, as well as software development, in particular responsive apps. We got really strong opinion about awareness campaign, tabs vs spaces and zero trust. We respect the cloud, but we got nostalgia for data centers. We definitely love infrastructure as code, process optimisation and automation. We love sniffing and mangling packets, a bit vintage, but still lovely. We also love OIDC, and python3. We hate to waste time, ours and yours.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/b11697d3-48e0-441d-9c72-db71e982b2f3/original.webp,https://clovrlabs.teamtailor.com/people/3204669-carme-refusta
Clovrlabs,https://clovrlabs.teamtailor.com,3204670,Ferran Lemus,Product Strategy,,,"Our customers engage us to solve technical challenges, often it's about Information Security, either strategy or vertical problems. No, we don't develop custom cryptography algos, we are not that smart. On the other hand, when it comes to doing security in an agile environment, e2e encryption, or hammering secret sharding into whatever application we might have some ideas. Same thing about deception tech and non linear defense in general. We know one thing or two about blockchain tech, as well as software development, in particular responsive apps. We got really strong opinion about awareness campaign, tabs vs spaces and zero trust. We respect the cloud, but we got nostalgia for data centers. We definitely love infrastructure as code, process optimisation and automation. We love sniffing and mangling packets, a bit vintage, but still lovely. We also love OIDC, and python3. We hate to waste time, ours and yours.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/72084a4b-9d18-4a36-bc94-750ea2ea51c3/original.webp,https://clovrlabs.teamtailor.com/people/3204670-ferran-lemus
Clovrlabs,https://clovrlabs.teamtailor.com,3541392,María,Sales Development Representative,,,"Our customers engage us to solve technical challenges, often it's about Information Security, either strategy or vertical problems. No, we don't develop custom cryptography algos, we are not that smart. On the other hand, when it comes to doing security in an agile environment, e2e encryption, or hammering secret sharding into whatever application we might have some ideas. Same thing about deception tech and non linear defense in general. We know one thing or two about blockchain tech, as well as software development, in particular responsive apps. We got really strong opinion about awareness campaign, tabs vs spaces and zero trust. We respect the cloud, but we got nostalgia for data centers. We definitely love infrastructure as code, process optimisation and automation. We love sniffing and mangling packets, a bit vintage, but still lovely. We also love OIDC, and python3. We hate to waste time, ours and yours.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/4dd8a2ff-742e-4f3f-a0e8-d0ebafa9e78a/original.webp,https://clovrlabs.teamtailor.com/people/3541392-maria
Clovrlabs,https://clovrlabs.teamtailor.com,3541399,Verónica,Marketing Manager,,,"Our customers engage us to solve technical challenges, often it's about Information Security, either strategy or vertical problems. No, we don't develop custom cryptography algos, we are not that smart. On the other hand, when it comes to doing security in an agile environment, e2e encryption, or hammering secret sharding into whatever application we might have some ideas. Same thing about deception tech and non linear defense in general. We know one thing or two about blockchain tech, as well as software development, in particular responsive apps. We got really strong opinion about awareness campaign, tabs vs spaces and zero trust. We respect the cloud, but we got nostalgia for data centers. We definitely love infrastructure as code, process optimisation and automation. We love sniffing and mangling packets, a bit vintage, but still lovely. We also love OIDC, and python3. We hate to waste time, ours and yours.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/3101f957-d307-4b13-a020-2688c8035e5e/original.webp,https://clovrlabs.teamtailor.com/people/3541399-veronica
Clovrlabs,https://clovrlabs.teamtailor.com,3921494,Guillem,Security Engineer,,,"Our customers engage us to solve technical challenges, often it's about Information Security, either strategy or vertical problems. No, we don't develop custom cryptography algos, we are not that smart. On the other hand, when it comes to doing security in an agile environment, e2e encryption, or hammering secret sharding into whatever application we might have some ideas. Same thing about deception tech and non linear defense in general. We know one thing or two about blockchain tech, as well as software development, in particular responsive apps. We got really strong opinion about awareness campaign, tabs vs spaces and zero trust. We respect the cloud, but we got nostalgia for data centers. We definitely love infrastructure as code, process optimisation and automation. We love sniffing and mangling packets, a bit vintage, but still lovely. We also love OIDC, and python3. We hate to waste time, ours and yours.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/a9e2251d-5bb2-4b06-84e5-e45b5d85ff06/original.webp,https://clovrlabs.teamtailor.com/people/3921494-guillem
Clovrlabs,https://clovrlabs.teamtailor.com,1038949,Giacomo,Managing Director,,,"Our customers engage us to solve technical challenges, often it's about Information Security, either strategy or vertical problems. No, we don't develop custom cryptography algos, we are not that smart. On the other hand, when it comes to doing security in an agile environment, e2e encryption, or hammering secret sharding into whatever application we might have some ideas. Same thing about deception tech and non linear defense in general. We know one thing or two about blockchain tech, as well as software development, in particular responsive apps. We got really strong opinion about awareness campaign, tabs vs spaces and zero trust. We respect the cloud, but we got nostalgia for data centers. We definitely love infrastructure as code, process optimisation and automation. We love sniffing and mangling packets, a bit vintage, but still lovely. We also love OIDC, and python3. We hate to waste time, ours and yours.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/a8daf6c7-9b8d-48ff-9f4a-8c97661923c0/original.webp,https://clovrlabs.teamtailor.com/people/1038949-giacomo
Clovrlabs,https://clovrlabs.teamtailor.com,1385824,Valerio,CTO,,https://www.linkedin.com/in/v-angelini/,"Our customers engage us to solve technical challenges, often it's about Information Security, either strategy or vertical problems. No, we don't develop custom cryptography algos, we are not that smart. On the other hand, when it comes to doing security in an agile environment, e2e encryption, or hammering secret sharding into whatever application we might have some ideas. Same thing about deception tech and non linear defense in general. We know one thing or two about blockchain tech, as well as software development, in particular responsive apps. We got really strong opinion about awareness campaign, tabs vs spaces and zero trust. We respect the cloud, but we got nostalgia for data centers. We definitely love infrastructure as code, process optimisation and automation. We love sniffing and mangling packets, a bit vintage, but still lovely. We also love OIDC, and python3. We hate to waste time, ours and yours.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/4b24b7ec-8496-499a-8639-73c4610bfcc5/original.webp,https://clovrlabs.teamtailor.com/people/1385824-valerio
Clovrlabs,https://clovrlabs.teamtailor.com,1038943,Aleks,Product & Operations,,https://www.linkedin.com/in/aleksandaryabalkarov/,"With over 17 years of experience in the online payments and online gambling industries, I've developed a robust skill set in Product Management, Business Analysis, Software Development Processes, People Management, Customer Service and Operations. Throughout my career, I've thrived in Agile/Scrum software development environments, ensuring constant communication between product managers, stakeholders, developers, and quality analysts. I'm passionate about driving innovation, enhancing user experiences, and delivering exceptional results.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/078d70ca-ff78-49a1-a2bd-c26f93b29249/original.webp,https://clovrlabs.teamtailor.com/people/1038943-aleks
Clovrlabs,https://clovrlabs.teamtailor.com,1072855,Lucía,Head of People,,https://www.linkedin.com/in/luciadepro/,,https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/37a8ad7c-5f77-4ad9-95fa-7d247af7b1bc/original.webp,https://clovrlabs.teamtailor.com/people/1072855-lucia
Clovrlabs,https://clovrlabs.teamtailor.com,2954620,Radi,Integration / Account Manager,,https://www.linkedin.com/in/radi-georgiev-10333759/,"Our customers engage us to solve technical challenges, often it's about Information Security, either strategy or vertical problems. No, we don't develop custom cryptography algos, we are not that smart. On the other hand, when it comes to doing security in an agile environment, e2e encryption, or hammering secret sharding into whatever application we might have some ideas. Same thing about deception tech and non linear defense in general. We know one thing or two about blockchain tech, as well as software development, in particular responsive apps. We got really strong opinion about awareness campaign, tabs vs spaces and zero trust. We respect the cloud, but we got nostalgia for data centers. We definitely love infrastructure as code, process optimisation and automation. We love sniffing and mangling packets, a bit vintage, but still lovely. We also love OIDC, and python3. We hate to waste time, ours and yours.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/0e76a509-cde0-4277-959e-eb4575b426e1/original.webp,https://clovrlabs.teamtailor.com/people/2954620-radi
Clovrlabs,https://clovrlabs.teamtailor.com,1142265,Tamara,Engineering Manager,,,"Our customers engage us to solve technical challenges, often it's about Information Security, either strategy or vertical problems. No, we don't develop custom cryptography algos, we are not that smart. On the other hand, when it comes to doing security in an agile environment, e2e encryption, or hammering secret sharding into whatever application we might have some ideas. Same thing about deception tech and non linear defense in general. We know one thing or two about blockchain tech, as well as software development, in particular responsive apps. We got really strong opinion about awareness campaign, tabs vs spaces and zero trust. We respect the cloud, but we got nostalgia for data centers. We definitely love infrastructure as code, process optimisation and automation. We love sniffing and mangling packets, a bit vintage, but still lovely. We also love OIDC, and python3. We hate to waste time, ours and yours.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/2f7d6fe3-4d84-43c2-af4f-d9f2883f49d6/original.webp,https://clovrlabs.teamtailor.com/people/1142265-tamara
Clovrlabs,https://clovrlabs.teamtailor.com,3332151,Adri Antunez,Platform Engineer,,,"I am a motivated senior DevOps engineer named Adrian. I thrive in challenging situations always seeking opportunities for personal and professional growth. My career has shifted from on-premise environments to public cloud platforms like AWS. Bringing services from development to production with a robust, secure, and automated process is one of my passions. I have used a wide range of tools and services, covering automation, security, monitoring, deployment, and containerisation. Security is always at the forefront of my mind, and I am committed to ensuring that all of my projects are secure.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/aea170b2-5c49-440c-ac95-d7e0996d8945/original.webp,https://clovrlabs.teamtailor.com/people/3332151-adri-antunez
Clovrlabs,https://clovrlabs.teamtailor.com,1518938,Guille,Platform Engineer,,,"Our customers engage us to solve technical challenges, often it's about Information Security, either strategy or vertical problems. No, we don't develop custom cryptography algos, we are not that smart. On the other hand, when it comes to doing security in an agile environment, e2e encryption, or hammering secret sharding into whatever application we might have some ideas. Same thing about deception tech and non linear defense in general. We know one thing or two about blockchain tech, as well as software development, in particular responsive apps. We got really strong opinion about awareness campaign, tabs vs spaces and zero trust. We respect the cloud, but we got nostalgia for data centers. We definitely love infrastructure as code, process optimisation and automation. We love sniffing and mangling packets, a bit vintage, but still lovely. We also love OIDC, and python3. We hate to waste time, ours and yours.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/a4f1cdd3-59c2-4ece-a848-1f6827a879d7/original.webp,https://clovrlabs.teamtailor.com/people/1518938-guille
Clovrlabs,https://clovrlabs.teamtailor.com,1976846,Pepe,Head of Platform,,,"Our customers engage us to solve technical challenges, often it's about Information Security, either strategy or vertical problems. No, we don't develop custom cryptography algos, we are not that smart. On the other hand, when it comes to doing security in an agile environment, e2e encryption, or hammering secret sharding into whatever application we might have some ideas. Same thing about deception tech and non linear defense in general. We know one thing or two about blockchain tech, as well as software development, in particular responsive apps. We got really strong opinion about awareness campaign, tabs vs spaces and zero trust. We respect the cloud, but we got nostalgia for data centers. We definitely love infrastructure as code, process optimisation and automation. We love sniffing and mangling packets, a bit vintage, but still lovely. We also love OIDC, and python3. We hate to waste time, ours and yours.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/2ae13e07-b39a-4ce1-8c88-2c928e20151c/original.webp,https://clovrlabs.teamtailor.com/people/1976846-pepe
Clovrlabs,https://clovrlabs.teamtailor.com,1976855,Sebastien,Full Stack Developer,,,"Our customers engage us to solve technical challenges, often it's about Information Security, either strategy or vertical problems. No, we don't develop custom cryptography algos, we are not that smart. On the other hand, when it comes to doing security in an agile environment, e2e encryption, or hammering secret sharding into whatever application we might have some ideas. Same thing about deception tech and non linear defense in general. We know one thing or two about blockchain tech, as well as software development, in particular responsive apps. We got really strong opinion about awareness campaign, tabs vs spaces and zero trust. We respect the cloud, but we got nostalgia for data centers. We definitely love infrastructure as code, process optimisation and automation. We love sniffing and mangling packets, a bit vintage, but still lovely. We also love OIDC, and python3. We hate to waste time, ours and yours.",https://images.teamtailor-cdn.com/images/s3/teamtailor-production/square_226-v4/image_uploads/627e9620-6bc9-450a-a2cb-ca5606cb63f0/original.webp,https://clovrlabs.teamtailor.com/people/1976855-sebastien
